t,x
2.96796,14.398
2.96824,14.402
2.96852,14.402
2.96881,14.402
2.96909,14.406
2.96938,14.406
2.96966,14.406
2.96995,14.41
2.97023,14.41
2.97051,14.41
2.9708,14.414
2.97108,14.414
2.97137,14.414
2.97165,14.418
2.97193,14.418
2.97222,14.418
2.9725,14.422
2.97279,14.422
2.97307,14.422
2.97336,14.426
2.97364,14.426
2.97392,14.426
2.97421,14.43
2.97449,14.43
2.97478,14.43
2.97506,14.434
2.97534,14.434
2.97563,14.434
2.97591,14.438
2.9762,14.438
2.97648,14.438
2.97677,14.442
2.97705,14.442
2.97733,14.442
2.97762,14.446
2.9779,14.446
2.97819,14.446
2.97847,14.45
2.97875,14.45
2.97904,14.45
2.97932,14.454
2.97961,14.454
2.97989,14.454
2.98018,14.458
2.98046,14.458
2.98074,14.458
2.98103,14.462
2.98131,14.462
2.9816,14.462
2.98188,14.466
2.98216,14.466
2.98245,14.466
2.98273,14.47
2.98302,14.47
2.9833,14.47
2.98359,14.474
2.98387,14.474
2.98415,14.474
2.98444,14.478
2.98472,14.478
2.985,14.478
2.98529,14.482
2.98557,14.482
2.98586,14.482
2.98614,14.486
2.98643,14.486
2.98671,14.486
2.98699,14.49
2.98728,14.49
2.98756,14.49
2.98785,14.494
2.98813,14.494
2.98841,14.494
2.9887,14.498
2.98898,14.498
2.98927,14.498
2.98955,14.502
2.98984,14.502
2.99012,14.502
2.9904,14.506
2.99069,14.506
2.99097,14.506
2.99126,14.51
2.99154,14.51
2.99182,14.51
2.99211,14.514
2.99239,14.514
2.99268,14.514
2.99296,14.518
2.99324,14.518
2.99353,14.518
2.99381,14.522
2.9941,14.522
2.99438,14.522
2.99467,14.526
2.99495,14.526
2.99523,14.526
2.99552,14.53
2.9958,14.53
2.99609,14.53
2.99637,14.534
2.99665,14.534
2.99694,14.534
2.99722,14.538
2.99751,14.538
2.99779,14.538
2.99808,14.542
2.99836,14.542
2.99864,14.542
2.99893,14.546
2.99921,14.546
2.9995,14.546
2.99978,14.55
3,14.55
